Landmark Name,X,Y,Z,Squat Type
Left Hip,0.496027946472168,0.5611101388931274,0.0748935639858245,Correct
Right Hip,0.4414888322353363,0.5531255006790161,-0.0749518051743507,Correct
Left Knee,0.5159544944763184,0.7099478244781494,0.0016960243228822,Correct
Right Knee,0.4545117020606995,0.7094337344169617,-0.182332918047905,Correct
Left Ankle,0.4747368991374969,0.8559366464614868,0.066849835216999,Correct
Right Ankle,0.4484844505786896,0.868334949016571,-0.0821148976683616,Correct
Left Heel,0.453951358795166,0.8738514184951782,0.0651754438877105,Correct
Right Heel,0.4353119730949402,0.8877941370010376,-0.0850284621119499,Correct
Left Foot Index,0.5151091814041138,0.9136621952056884,-0.058938268572092,Correct
Right Foot Index,0.4895120859146118,0.9305931329727172,-0.2353837490081787,Correct
Left Elbow,0.5981307625770569,0.4305150210857391,-0.0950910821557045,Correct
Right Elbow,0.4888176620006561,0.4443332850933075,-0.4309676587581635,Correct
Left Wrist,0.6347740888595581,0.4073422253131866,-0.4135053753852844,Correct
Right Wrist,0.5889756679534912,0.4151930510997772,-0.5553363561630249,Correct
Left Pinky,0.6510860919952393,0.4017254710197449,-0.4657736122608185,Correct
Right Pinky,0.6149858832359314,0.4106111526489258,-0.6051591038703918,Correct
Left Index,0.6427000761032104,0.3928715288639069,-0.4780800938606262,Correct
Right Index,0.6183322668075562,0.3983950614929199,-0.5897985696792603,Correct
Left Hip,0.488966166973114,0.567872941493988,0.0792107731103897,Correct
Right Hip,0.4380875527858734,0.5603708028793335,-0.0792802274227142,Correct
Left Knee,0.5150726437568665,0.7150494456291199,0.0156089635565877,Correct
Right Knee,0.4543069005012512,0.7189385890960693,-0.1426505595445633,Correct
Left Ankle,0.4734223186969757,0.8571252822875977,0.0969589576125145,Correct
Right Ankle,0.4484661221504211,0.8760400414466858,-0.0742487236857414,Correct
Left Heel,0.4523888528347015,0.8752860426902771,0.0969227254390716,Correct
Right Heel,0.4346286654472351,0.8948081731796265,-0.0781342834234237,Correct
Left Foot Index,0.5146897435188293,0.915090560913086,-0.0261646509170532,Correct
Right Foot Index,0.486839771270752,0.942007839679718,-0.2278417497873306,Correct
Left Elbow,0.5903915166854858,0.4527772068977356,-0.0621533319354057,Correct
Right Elbow,0.5257196426391602,0.4337489008903503,-0.3653911650180817,Correct
Left Wrist,0.6347879767417908,0.4240823984146118,-0.3709532618522644,Correct
Right Wrist,0.6386831402778625,0.41667240858078,-0.4525348842144012,Correct
Left Pinky,0.6516621708869934,0.4139688313007355,-0.4183433353900909,Correct
Right Pinky,0.6652359366416931,0.416583240032196,-0.4958198666572571,Correct
Left Index,0.6463974118232727,0.4044576585292816,-0.4326963722705841,Correct
Right Index,0.6671037673950195,0.403767853975296,-0.4820509850978851,Correct
Left Hip,0.4876523017883301,0.5666302442550659,0.079889066517353,Correct
Right Hip,0.4370516240596771,0.5561386346817017,-0.0799711048603057,Correct
Left Knee,0.5158746838569641,0.7093756794929504,0.0220159515738487,Correct
Right Knee,0.4838742017745972,0.6789244413375854,-0.3856687843799591,Correct
Left Ankle,0.474631667137146,0.8519645929336548,0.0879025682806968,Correct
Right Ankle,0.4555845558643341,0.8362451791763306,-0.2769250869750977,Correct
Left Heel,0.4537011384963989,0.8711984753608704,0.0872367471456527,Correct
Right Heel,0.4404637217521667,0.8664252758026123,-0.2730181813240051,Correct
Left Foot Index,0.5145111680030823,0.907261610031128,-0.0557886026799678,Correct
Right Foot Index,0.4826426208019257,0.8908253312110901,-0.4210182130336761,Correct
Left Elbow,0.5984018445014954,0.4589052796363831,1.557439281896222e-05,Correct
Right Elbow,0.5436283349990845,0.4443073272705078,-0.3996542692184448,Correct
Left Wrist,0.6561304926872253,0.4314059913158417,-0.2505007088184357,Correct
Right Wrist,0.6549140214920044,0.4220868945121765,-0.4690742790699005,Correct
Left Pinky,0.6753516793251038,0.419607549905777,-0.2826963663101196,Correct
Right Pinky,0.6802220940589905,0.4173191487789154,-0.5248894095420837,Correct
Left Index,0.6713714599609375,0.4114228785037994,-0.3018514513969421,Correct
Right Index,0.679820716381073,0.4042278528213501,-0.505925714969635,Correct
Left Hip,0.4849019646644592,0.5772435069084167,0.0942125171422958,Correct
Right Hip,0.4365937113761902,0.5693819522857666,-0.0941688939929008,Correct
Left Knee,0.5285054445266724,0.7022019624710083,0.0058139506727457,Correct
Right Knee,0.4806976020336151,0.6937801241874695,-0.2706076502799988,Correct
Left Ankle,0.4764092862606049,0.8533331155776978,0.0723629668354988,Correct
Right Ankle,0.4570514857769012,0.859580397605896,-0.2071801275014877,Correct
Left Heel,0.4531351625919342,0.8738914728164673,0.0723994076251983,Correct
Right Heel,0.4383817613124847,0.8812575936317444,-0.2088776379823685,Correct
Left Foot Index,0.5181583762168884,0.9105254411697388,-0.0416845828294754,Correct
Right Foot Index,0.4941402673721313,0.9244692921638488,-0.350701630115509,Correct
Left Elbow,0.5902881026268005,0.4779783189296722,-0.048973698168993,Correct
Right Elbow,0.5337387323379517,0.4572394192218781,-0.4243974387645721,Correct
Left Wrist,0.6158411502838135,0.4573148190975189,-0.3689378201961517,Correct
Right Wrist,0.6468477249145508,0.4353529214859009,-0.4857120215892792,Correct
Left Pinky,0.6242778897285461,0.4542284607887268,-0.4222983717918396,Correct
Right Pinky,0.6744815111160278,0.4340618550777435,-0.5340844988822937,Correct
Left Index,0.6153071522712708,0.4421156346797943,-0.4307496845722198,Correct
Right Index,0.6754087209701538,0.4216527044773102,-0.5189723968505859,Correct
Left Hip,0.4819677174091339,0.5824957489967346,0.0967993214726448,Correct
Right Hip,0.4345141649246216,0.5739506483078003,-0.0967955440282821,Correct
Left Knee,0.5223529934883118,0.7144315242767334,0.0196743365377187,Correct
Right Knee,0.4690923988819122,0.7158901691436768,-0.1921167522668839,Correct
Left Ankle,0.4730695188045502,0.858456552028656,0.0770674049854278,Correct
Right Ankle,0.4466775059700012,0.8789926171302795,-0.1653863489627838,Correct
Left Heel,0.4508824944496155,0.8777627348899841,0.0738142952322959,Correct
Right Heel,0.4276390373706818,0.8983946442604065,-0.1709786355495453,Correct
Left Foot Index,0.5136550068855286,0.9143397808074952,-0.0157101880759,Correct
Right Foot Index,0.4893965721130371,0.9460919499397278,-0.312155693769455,Correct
Left Elbow,0.5905359387397766,0.4792597591876984,-0.0221031736582517,Correct
Right Elbow,0.5350132584571838,0.4530550241470337,-0.2943353652954102,Correct
Left Wrist,0.6295168399810791,0.4517127573490143,-0.3040146231651306,Correct
Right Wrist,0.6407110691070557,0.4405733942985535,-0.3654913604259491,Correct
Left Pinky,0.6436235904693604,0.4443732798099518,-0.3514541983604431,Correct
Right Pinky,0.6643238067626953,0.4442210793495178,-0.4131237268447876,Correct
Left Index,0.6370071172714233,0.4331730902194977,-0.36691614985466,Correct
Right Index,0.6681545376777649,0.4318103194236755,-0.4041953682899475,Correct
Left Hip,0.4786376953125,0.5735695362091064,0.0774113982915878,Correct
Right Hip,0.4298537075519562,0.5560501217842102,-0.0775117650628089,Correct
Left Knee,0.5090991854667664,0.7017644047737122,0.0079520661383867,Correct
Right Knee,0.5133172869682312,0.5599923729896545,-0.4078169167041779,Correct
Left Ankle,0.4716992676258087,0.8461729288101196,0.0846157819032669,Correct
Right Ankle,0.4635282456874847,0.7065738439559937,-0.2929342091083527,Correct
Left Heel,0.4509936273097992,0.8617382645606995,0.0863408595323562,Correct
Right Heel,0.447275310754776,0.7169052958488464,-0.2843166887760162,Correct
Left Foot Index,0.5073449015617371,0.9112969636917114,-0.0512596182525157,Correct
Right Foot Index,0.4815697968006134,0.7805634140968323,-0.3978707492351532,Correct
Left Elbow,0.5941218137741089,0.4861229658126831,-0.0424805022776126,Correct
Right Elbow,0.5339569449424744,0.4730773270130157,-0.305183619260788,Correct
Left Wrist,0.6584603190422058,0.4561811685562134,-0.3285118639469147,Correct
Right Wrist,0.6339662671089172,0.4551210403442383,-0.3864316642284393,Correct
Left Pinky,0.6843337416648865,0.4465698599815369,-0.3745227456092834,Correct
Right Pinky,0.6584152579307556,0.4561757743358612,-0.4282419979572296,Correct
Left Index,0.6803470253944397,0.438139408826828,-0.3859139084815979,Correct
Right Index,0.6600415706634521,0.442109614610672,-0.4192968606948853,Correct
Left Hip,0.4839553833007812,0.5730091333389282,0.0639204755425453,Correct
Right Hip,0.4326651692390442,0.5573135614395142,-0.0640314668416976,Correct
Left Knee,0.5093823075294495,0.7113248705863953,-0.010899513028562,Correct
Right Knee,0.470242440700531,0.5958080887794495,-0.4337525963783264,Correct
Left Ankle,0.4814002215862274,0.8476182222366333,0.0596570707857608,Correct
Right Ankle,0.46572345495224,0.7018019556999207,-0.2100481688976288,Correct
Left Heel,0.4641463160514832,0.8614500164985657,0.0639802664518356,Correct
Right Heel,0.4622684419155121,0.702649712562561,-0.1893401294946671,Correct
Left Foot Index,0.5113505721092224,0.9111329913139344,-0.0875354930758476,Correct
Right Foot Index,0.4783674776554108,0.7730171084403992,-0.2833768129348755,Correct
Left Elbow,0.5911569595336914,0.4951420426368713,-0.0329147763550281,Correct
Right Elbow,0.5188864469528198,0.4789079129695892,-0.2780550420284271,Correct
Left Wrist,0.662173867225647,0.4713116884231567,-0.322513073682785,Correct
Right Wrist,0.6121319532394409,0.4718197882175446,-0.3680899441242218,Correct
Left Pinky,0.6899138689041138,0.4631276428699493,-0.3689774572849274,Correct
Right Pinky,0.633511483669281,0.477180540561676,-0.4093633592128754,Correct
Left Index,0.6854066252708435,0.4540971517562866,-0.3815273940563202,Correct
Right Index,0.6382434368133545,0.463238924741745,-0.4081188142299652,Correct
Left Hip,0.4820908010005951,0.5774771571159363,0.0574382320046424,Correct
Right Hip,0.4310865700244904,0.5586008429527283,-0.0573943853378295,Correct
Left Knee,0.5033687353134155,0.7090874910354614,-0.0200259163975715,Correct
Right Knee,0.4732507765293121,0.5569945573806763,-0.4711339771747589,Correct
Left Ankle,0.4770976305007935,0.8441556096076965,0.0145421475172042,Correct
Right Ankle,0.458352655172348,0.6723008751869202,-0.3533059060573578,Correct
Left Heel,0.4600705802440643,0.8580234050750732,0.0131097752600908,Correct
Right Heel,0.4531296491622925,0.680041491985321,-0.3436883091926575,Correct
Left Foot Index,0.5068408846855164,0.9043437242507936,-0.1334647685289383,Correct
Right Foot Index,0.4734649956226349,0.7310160994529724,-0.4628770649433136,Correct
Left Elbow,0.593359112739563,0.4974822402000427,0.0043603633530437,Correct
Right Elbow,0.5064613819122314,0.4876772463321686,-0.2626273930072784,Correct
Left Wrist,0.6647194623947144,0.4771236181259155,-0.2580273449420929,Correct
Right Wrist,0.5975945591926575,0.4950192868709564,-0.3331221640110016,Correct
Left Pinky,0.6901044249534607,0.4706146121025085,-0.3053141236305237,Correct
Right Pinky,0.6179339289665222,0.5030279755592346,-0.3743826150894165,Correct
Left Index,0.685529887676239,0.4612738490104675,-0.3180736899375916,Correct
Right Index,0.6235368251800537,0.4901731312274933,-0.3741217851638794,Correct
Left Hip,0.4815063774585724,0.5913259387016296,0.058847289532423,Correct
Right Hip,0.4307222962379456,0.5769398212432861,-0.0593533478677272,Correct
Left Knee,0.5148765444755554,0.7080972194671631,-0.0605670772492885,Correct
Right Knee,0.4789108335971832,0.6333053708076477,-0.3540104031562805,Correct
Left Ankle,0.4748669564723969,0.8486387729644775,-0.0692866817116737,Correct
Right Ankle,0.4573672711849213,0.8087889552116394,-0.3360261619091034,Correct
Left Heel,0.4558075368404388,0.8634548187255859,-0.0753467977046966,Correct
Right Heel,0.4465993046760559,0.8272666931152344,-0.3362564146518707,Correct
Left Foot Index,0.5066558122634888,0.9080453515052797,-0.1807990968227386,Correct
Right Foot Index,0.4821012914180756,0.8751348853111267,-0.4486404061317444,Correct
Left Elbow,0.5918140411376953,0.4951316714286804,-0.0308619812130928,Correct
Right Elbow,0.4867857694625854,0.498450756072998,-0.224512904882431,Correct
Left Wrist,0.6616848111152649,0.4808332026004791,-0.2531244456768036,Correct
Right Wrist,0.5491849780082703,0.521227240562439,-0.3113528192043304,Correct
Left Pinky,0.6885848641395569,0.4765147864818573,-0.297483503818512,Correct
Right Pinky,0.561567485332489,0.5331083536148071,-0.3432709872722626,Correct
Left Index,0.6856024265289307,0.4691881537437439,-0.3095965385437012,Correct
Right Index,0.5694904327392578,0.52428138256073,-0.3527021408081055,Correct
Left Hip,0.486689418554306,0.5850604772567749,0.0432684905827045,Correct
Right Hip,0.4330734610557556,0.565455436706543,-0.0432926565408706,Correct
Left Knee,0.5113568902015686,0.7095723748207092,-0.0398408696055412,Correct
Right Knee,0.4755120873451233,0.5669947862625122,-0.3845415115356445,Correct
Left Ankle,0.4794313013553619,0.8429447412490845,-0.031965859234333,Correct
Right Ankle,0.4566304981708527,0.6935613751411438,-0.2985442280769348,Correct
Left Heel,0.4630913436412811,0.8552427291870117,-0.036452516913414,Correct
Right Heel,0.4558205902576447,0.7027072310447693,-0.2909311354160309,Correct
Left Foot Index,0.5024453997612,0.9060429334640504,-0.1702609807252884,Correct
Right Foot Index,0.47806116938591,0.7564334869384766,-0.395192414522171,Correct
Left Elbow,0.5825470685958862,0.5153164267539978,-0.0270885098725557,Correct
Right Elbow,0.5077129602432251,0.4964039921760559,-0.2966075837612152,Correct
Left Wrist,0.6537893414497375,0.4954724609851837,-0.3005780875682831,Correct
Right Wrist,0.5988559126853943,0.4974789619445801,-0.3681040406227112,Correct
Left Pinky,0.6797412037849426,0.4875223338603973,-0.3450962007045746,Correct
Right Pinky,0.6183339357376099,0.5031698942184448,-0.4088595807552338,Correct
Left Index,0.6771594285964966,0.477840930223465,-0.3560851216316223,Correct
Right Index,0.6248869299888611,0.4905517399311066,-0.4012489914894104,Correct
Left Hip,0.4776718020439148,0.5975562930107117,0.061970267444849,Correct
Right Hip,0.4318198561668396,0.5803049802780151,-0.0619303621351718,Correct
Left Knee,0.507187008857727,0.7228348255157471,-0.0387339368462562,Correct
Right Knee,0.4757579565048218,0.5961596965789795,-0.3973551392555237,Correct
Left Ankle,0.4752102494239807,0.8542647957801819,-0.021238038316369,Correct
Right Ankle,0.4612885117530823,0.7114341855049133,-0.2900080978870392,Correct
Left Heel,0.4579442143440247,0.8681528568267822,-0.0239354595541954,Correct
Right Heel,0.4535644948482513,0.718544065952301,-0.2813321352005005,Correct
Left Foot Index,0.5027847290039062,0.9123295545578004,-0.1493666023015976,Correct
Right Foot Index,0.4785985946655273,0.7705940008163452,-0.3821130096912384,Correct
Left Elbow,0.58746337890625,0.5167527794837952,-0.0878299325704574,Correct
Right Elbow,0.5278045535087585,0.4954611957073212,-0.4022968113422394,Correct
Left Wrist,0.6618931293487549,0.4954761862754822,-0.3674421310424805,Correct
Right Wrist,0.6233644485473633,0.4914102256298065,-0.4589548707008362,Correct
Left Pinky,0.6872662305831909,0.4860501289367676,-0.4042414426803589,Correct
Right Pinky,0.6445538401603699,0.4914866983890533,-0.5052967667579651,Correct
Left Index,0.6837537288665771,0.4773564636707306,-0.4149134457111359,Correct
Right Index,0.6457832455635071,0.4802345633506775,-0.4844383001327515,Correct
Left Hip,0.4768664538860321,0.6044148206710815,0.0631794407963752,Correct
Right Hip,0.4299840033054352,0.5912368297576904,-0.063163474202156,Correct
Left Knee,0.5255831480026245,0.7108266353607178,-0.1447845250368118,Correct
Right Knee,0.4550601541996002,0.6401309967041016,-0.4456247389316559,Correct
Left Ankle,0.4794939160346985,0.8492533564567566,-0.0734045058488845,Correct
Right Ankle,0.4544527232646942,0.7353335022926331,-0.2063755393028259,Correct
Left Heel,0.4607149660587311,0.8634126782417297,-0.068956471979618,Correct
Right Heel,0.4530393183231354,0.7365894913673401,-0.1822242438793182,Correct
Left Foot Index,0.5032712817192078,0.9132005572319032,-0.1899325251579285,Correct
Right Foot Index,0.4626094996929169,0.8009122610092163,-0.255350798368454,Correct
Left Elbow,0.5987794399261475,0.5205904841423035,-0.0837317705154419,Correct
Right Elbow,0.5424892902374268,0.5029746294021606,-0.4219047129154205,Correct
Left Wrist,0.6662840247154236,0.5013732314109802,-0.3685160577297211,Correct
Right Wrist,0.6452560424804688,0.4961707890033722,-0.4634270071983337,Correct
Left Pinky,0.6893336176872253,0.4938422739505768,-0.4099329113960266,Correct
Right Pinky,0.6677923202514648,0.4955891966819763,-0.5170012712478638,Correct
Left Index,0.6838314533233643,0.4835105240345001,-0.4240339994430542,Correct
Right Index,0.6708554029464722,0.4845696985721588,-0.4964897036552429,Correct
Left Hip,0.4767080545425415,0.6192031502723694,0.0721800774335861,Correct
